district_id,age_bin_id,gender_id,as_of_date_id,count
4,0,0,88,647
4,0,1,88,702
5,0,0,88,989
5,0,1,88,1077
6,0,0,88,1054
6,0,1,88,1028
7,0,0,88,821
7,0,1,88,903
8,0,0,88,1418
8,0,1,88,1363
9,0,0,88,300
9,0,1,88,337
10,0,0,88,1679
10,0,1,88,1900
11,0,0,88,1215
11,0,1,88,1380
12,0,0,88,339
12,0,1,88,349
13,0,0,88,759
13,0,1,88,848
14,0,0,88,1939
14,0,1,88,2164
15,0,0,88,500
15,0,1,88,527
16,0,0,88,410
16,0,1,88,423
17,0,0,88,718
17,0,1,88,778
18,0,0,88,472
18,0,1,88,516
19,0,0,88,1294
19,0,1,88,1360
20,0,0,88,478
20,0,1,88,531
0,1,0,88,1319
0,1,1,88,1340
1,1,0,88,1133
1,1,1,88,1193
2,1,0,88,290
2,1,1,88,329
3,1,0,88,756
3,1,1,88,760
4,1,0,88,546
4,1,1,88,621
5,1,0,88,972
5,1,1,88,922
6,1,0,88,859
6,1,1,88,938
7,1,0,88,738
7,1,1,88,823
8,1,0,88,1157
8,1,1,88,1149
9,1,0,88,263
9,1,1,88,287
10,1,0,88,1614
10,1,1,88,1687
11,1,0,88,958
11,1,1,88,1049
12,1,0,88,357
12,1,1,88,346
13,1,0,88,667
13,1,1,88,712
14,1,0,88,1741
14,1,1,88,1797
15,1,0,88,398
15,1,1,88,439
16,1,0,88,338
16,1,1,88,352
17,1,0,88,723
17,1,1,88,795
18,1,0,88,349
18,1,1,88,363
19,1,0,88,1203
19,1,1,88,1237
20,1,0,88,583
20,1,1,88,570
0,2,0,88,1595
0,2,1,88,1680
1,2,0,88,1397
1,2,1,88,1429
2,2,0,88,434
2,2,1,88,397
3,2,0,88,954
3,2,1,88,979
4,2,0,88,779
4,2,1,88,798
5,2,0,88,1040
5,2,1,88,1137
6,2,0,88,1010
6,2,1,88,1128
7,2,0,88,1089
7,2,1,88,1107
8,2,0,88,1411
8,2,1,88,1476
9,2,0,88,373
9,2,1,88,353
10,2,0,88,1758
10,2,1,88,1794
11,2,0,88,1056
11,2,1,88,1101
12,2,0,88,471
12,2,1,88,498
13,2,0,88,819
13,2,1,88,835
14,2,0,88,2043
14,2,1,88,2170
15,2,0,88,538
15,2,1,88,574
16,2,0,88,456
16,2,1,88,451
17,2,0,88,985
17,2,1,88,1030
18,2,0,88,387
18,2,1,88,466
19,2,0,88,1442
19,2,1,88,1510
20,2,0,88,601
20,2,1,88,654
0,3,0,88,4218
0,3,1,88,4147
1,3,0,88,4028
1,3,1,88,4001
2,3,0,88,1042
2,3,1,88,1324
3,3,0,88,2443
3,3,1,88,2367
4,3,0,88,2383
4,3,1,88,2379
5,3,0,88,3245
5,3,1,88,3378
6,3,0,88,3686
6,3,1,88,4166
7,3,0,88,3276
7,3,1,88,3438
8,3,0,88,3885
8,3,1,88,4181
9,3,0,88,936
9,3,1,88,1373
10,3,0,88,4846
10,3,1,88,4172
11,3,0,88,3733
11,3,1,88,3425
12,3,0,88,1193
12,3,1,88,1215
13,3,0,88,2344
13,3,1,88,2261
14,3,0,88,5794
14,3,1,88,5480
15,3,0,88,2074
15,3,1,88,2109
16,3,0,88,1391
16,3,1,88,1398
17,3,0,88,2606
17,3,1,88,2823
18,3,0,88,1994
18,3,1,88,1975
19,3,0,88,4584
19,3,1,88,4342
20,3,0,88,1303
20,3,1,88,1272
0,4,0,88,8674
0,4,1,88,7735
1,4,0,88,9220
1,4,1,88,7454
2,4,0,88,2631
2,4,1,88,2693
3,4,0,88,6252
3,4,1,88,4915
4,4,0,88,5294
4,4,1,88,4363
5,4,0,88,6646
5,4,1,88,6187
6,4,0,88,6643
6,4,1,88,7100
7,4,0,88,7475
7,4,1,88,6708
8,4,0,88,8456
8,4,1,88,8352
9,4,0,88,1924
9,4,1,88,2988
10,4,0,88,9076
10,4,1,88,7562
11,4,0,88,6166
11,4,1,88,5099
12,4,0,88,2696
12,4,1,88,2265
13,4,0,88,5041
13,4,1,88,4668
14,4,0,88,11132
14,4,1,88,10123
15,4,0,88,4855
15,4,1,88,3945
16,4,0,88,2913
16,4,1,88,2376
17,4,0,88,6386
17,4,1,88,5622
18,4,0,88,3405
18,4,1,88,2939
19,4,0,88,9783
19,4,1,88,7872
20,4,0,88,3016
20,4,1,88,2478
0,5,0,88,4683
0,5,1,88,2381
1,5,0,88,3658
1,5,1,88,2134
2,5,0,88,1212
2,5,1,88,616
3,5,0,88,3731
3,5,1,88,2104
4,5,0,88,4898
4,5,1,88,2072
5,5,0,88,4527
5,5,1,88,2131
6,5,0,88,2936
6,5,1,88,1498
7,5,0,88,3491
7,5,1,88,1683
8,5,0,88,3735
8,5,1,88,1846
9,5,0,88,711
9,5,1,88,413
10,5,0,88,2882
10,5,1,88,1623
11,5,0,88,1522
11,5,1,88,793
12,5,0,88,1170
12,5,1,88,610
13,5,0,88,1910
13,5,1,88,1018
14,5,0,88,3769
14,5,1,88,2301
15,5,0,88,2622
15,5,1,88,1141
16,5,0,88,2474
16,5,1,88,1181
17,5,0,88,4942
17,5,1,88,2424
18,5,0,88,1773
18,5,1,88,841
19,5,0,88,6647
19,5,1,88,2847
20,5,0,88,1358
20,5,1,88,755
0,0,0,87,1251
0,0,1,87,1425
1,0,0,87,1262
1,0,1,87,1295
2,0,0,87,265
2,0,1,87,285
3,0,0,87,763
3,0,1,87,782
4,0,0,87,635
4,0,1,87,694
5,0,0,87,979
5,0,1,87,1066
6,0,0,87,1034
6,0,1,87,1001
7,0,0,87,813
7,0,1,87,889
8,0,0,87,1405
8,0,1,87,1349
9,0,0,87,300
9,0,1,87,336
10,0,0,87,1649
10,0,1,87,1875
11,0,0,87,1186
11,0,1,87,1349
12,0,0,87,333
12,0,1,87,348
13,0,0,87,748
13,0,1,87,830
14,0,0,87,1901
14,0,1,87,2117
15,0,0,87,488
15,0,1,87,523
16,0,0,87,408
16,0,1,87,422
17,0,0,87,714
17,0,1,87,768
18,0,0,87,471
18,0,1,87,508
19,0,0,87,1272
19,0,1,87,1340
20,0,0,87,474
20,0,1,87,525
0,1,0,87,1320
0,1,1,87,1332
1,1,0,87,1131
1,1,1,87,1195
2,1,0,87,292
2,1,1,87,329
3,1,0,87,757
3,1,1,87,768
4,1,0,87,546
4,1,1,87,623
5,1,0,87,978
5,1,1,87,921
6,1,0,87,862
6,1,1,87,943
7,1,0,87,737
7,1,1,87,826
8,1,0,87,1150
8,1,1,87,1149
9,1,0,87,267
9,1,1,87,286
10,1,0,87,1607
10,1,1,87,1684
11,1,0,87,955
11,1,1,87,1052
12,1,0,87,358
12,1,1,87,350
13,1,0,87,672
13,1,1,87,716
14,1,0,87,1739
14,1,1,87,1792
15,1,0,87,398
15,1,1,87,437
16,1,0,87,339
16,1,1,87,355
17,1,0,87,726
17,1,1,87,801
18,1,0,87,349
18,1,1,87,365
19,1,0,87,1199
19,1,1,87,1245
20,1,0,87,582
20,1,1,87,575
0,2,0,87,1593
0,2,1,87,1678
1,2,0,87,1399
1,2,1,87,1432
2,2,0,87,436
2,2,1,87,397
3,2,0,87,960
3,2,1,87,979
4,2,0,87,775
4,2,1,87,802
5,2,0,87,1039
5,2,1,87,1137
6,2,0,87,1014
6,2,1,87,1133
7,2,0,87,1094
7,2,1,87,1108
8,2,0,87,1415
8,2,1,87,1462
9,2,0,87,375
9,2,1,87,354
10,2,0,87,1748
10,2,1,87,1802
11,2,0,87,1058
11,2,1,87,1101
12,2,0,87,474
12,2,1,87,502
13,2,0,87,818
13,2,1,87,840
14,2,0,87,2046
14,2,1,87,2166
15,2,0,87,539
15,2,1,87,575
16,2,0,87,454
16,2,1,87,454
17,2,0,87,988
17,2,1,87,1031
18,2,0,87,386
18,2,1,87,463
19,2,0,87,1437
19,2,1,87,1517
20,2,0,87,603
20,2,1,87,658
0,3,0,87,4211
0,3,1,87,4157
1,3,0,87,4037
1,3,1,87,4013
2,3,0,87,1043
2,3,1,87,1323
3,3,0,87,2435
3,3,1,87,2358
4,3,0,87,2377
4,3,1,87,2384
5,3,0,87,3229
5,3,1,87,3364
6,3,0,87,3672
6,3,1,87,4133
7,3,0,87,3276
7,3,1,87,3424
8,3,0,87,3863
8,3,1,87,4171
9,3,0,87,947
9,3,1,87,1365
10,3,0,87,4835
10,3,1,87,4156
11,3,0,87,3703
11,3,1,87,3399
12,3,0,87,1185
12,3,1,87,1203
13,3,0,87,2338
13,3,1,87,2245
14,3,0,87,5762
14,3,1,87,5424
15,3,0,87,2070
15,3,1,87,2099
16,3,0,87,1392
16,3,1,87,1388
17,3,0,87,2603
17,3,1,87,2792
18,3,0,87,1982
18,3,1,87,1967
19,3,0,87,4584
19,3,1,87,4338
20,3,0,87,1302
20,3,1,87,1271
0,4,0,87,8668
0,4,1,87,7725
1,4,0,87,9238
1,4,1,87,7459
2,4,0,87,2634
2,4,1,87,2708
3,4,0,87,6251
3,4,1,87,4921
4,4,0,87,5298
4,4,1,87,4375
5,4,0,87,6652
5,4,1,87,6194
6,4,0,87,6643
6,4,1,87,7052
7,4,0,87,7475
7,4,1,87,6696
8,4,0,87,8435
8,4,1,87,8300
9,4,0,87,1949
9,4,1,87,2993
10,4,0,87,9070
10,4,1,87,7560
11,4,0,87,6153
11,4,1,87,5085
12,4,0,87,2702
12,4,1,87,2250
13,4,0,87,5046
13,4,1,87,4660
14,4,0,87,11111
14,4,1,87,10097
15,4,0,87,4858
15,4,1,87,3949
16,4,0,87,2914
16,4,1,87,2369
17,4,0,87,6405
17,4,1,87,5602
18,4,0,87,3403
18,4,1,87,2934
19,4,0,87,9779
19,4,1,87,7868
20,4,0,87,3018
20,4,1,87,2478
0,5,0,87,4703
0,5,1,87,2396
1,5,0,87,3667
1,5,1,87,2141
2,5,0,87,1217
2,5,1,87,619
3,5,0,87,3737
3,5,1,87,2112
4,5,0,87,4910
4,5,1,87,2081
5,5,0,87,4539
5,5,1,87,2140
6,5,0,87,2947
6,5,1,87,1502
7,5,0,87,3502
7,5,1,87,1692
8,5,0,87,3748
8,5,1,87,1850
9,5,0,87,722
9,5,1,87,417
10,5,0,87,2888
10,5,1,87,1627
11,5,0,87,1526
11,5,1,87,795
12,5,0,87,1174
12,5,1,87,615
13,5,0,87,1927
13,5,1,87,1025
14,5,0,87,3768
14,5,1,87,2305
15,5,0,87,2628
15,5,1,87,1144
16,5,0,87,2482
16,5,1,87,1188
17,5,0,87,4956
17,5,1,87,2433
18,5,0,87,1785
18,5,1,87,846
19,5,0,87,6669
19,5,1,87,2870
20,5,0,87,1358
20,5,1,87,763
0,0,0,86,1244
0,0,1,86,1406
1,0,0,86,1248
1,0,1,86,1284
2,0,0,86,266
2,0,1,86,283
3,0,0,86,758
3,0,1,86,779
4,0,0,86,632
4,0,1,86,687
5,0,0,86,963
5,0,1,86,1049
6,0,0,86,1033
6,0,1,86,987
7,0,0,86,805
7,0,1,86,879
8,0,0,86,1375
8,0,1,86,1320
9,0,0,86,300
9,0,1,86,337
10,0,0,86,1626
10,0,1,86,1842
11,0,0,86,1171
11,0,1,86,1326
12,0,0,86,329
12,0,1,86,341
13,0,0,86,744
13,0,1,86,823
14,0,0,86,1879
14,0,1,86,2095
15,0,0,86,483
15,0,1,86,514
16,0,0,86,404
16,0,1,86,414
17,0,0,86,699
17,0,1,86,769
18,0,0,86,497
18,0,1,86,539
19,0,0,86,1255
19,0,1,86,1320
20,0,0,86,462
20,0,1,86,519
0,1,0,86,1317
0,1,1,86,1329
1,1,0,86,1131
1,1,1,86,1198
2,1,0,86,291
2,1,1,86,328
3,1,0,86,760
3,1,1,86,767
4,1,0,86,550
4,1,1,86,623
5,1,0,86,984
5,1,1,86,920
6,1,0,86,865
6,1,1,86,939
7,1,0,86,741
7,1,1,86,829
8,1,0,86,1153
8,1,1,86,1144
9,1,0,86,269
9,1,1,86,285
10,1,0,86,1601
10,1,1,86,1684
11,1,0,86,964
11,1,1,86,1052
12,1,0,86,361
12,1,1,86,352
13,1,0,86,675
13,1,1,86,723
14,1,0,86,1736
14,1,1,86,1794
15,1,0,86,401
15,1,1,86,442
16,1,0,86,339
16,1,1,86,355
17,1,0,86,732
17,1,1,86,809
18,1,0,86,376
18,1,1,86,404
19,1,0,86,1207
19,1,1,86,1243
20,1,0,86,583
20,1,1,86,573
0,2,0,86,1587
0,2,1,86,1672
1,2,0,86,1394
1,2,1,86,1431
2,2,0,86,437
2,2,1,86,396
3,2,0,86,962
3,2,1,86,983
4,2,0,86,771
4,2,1,86,801
5,2,0,86,1044
5,2,1,86,1140
6,2,0,86,1011
6,2,1,86,1127
7,2,0,86,1095
7,2,1,86,1111
8,2,0,86,1410
8,2,1,86,1461
9,2,0,86,373
9,2,1,86,352
10,2,0,86,1748
10,2,1,86,1794
11,2,0,86,1065
11,2,1,86,1103
12,2,0,86,473
12,2,1,86,504
13,2,0,86,817
13,2,1,86,844
14,2,0,86,2048
14,2,1,86,2164
15,2,0,86,541
15,2,1,86,574
16,2,0,86,455
16,2,1,86,457
17,2,0,86,989
17,2,1,86,1036
18,2,0,86,427
18,2,1,86,512
19,2,0,86,1448
19,2,1,86,1518
20,2,0,86,602
20,2,1,86,661
0,3,0,86,4199
0,3,1,86,4147
1,3,0,86,4027
1,3,1,86,3985
2,3,0,86,1046
2,3,1,86,1321
3,3,0,86,2442
3,3,1,86,2367
4,3,0,86,2381
4,3,1,86,2384
5,3,0,86,3212
5,3,1,86,3332
6,3,0,86,3661
6,3,1,86,4076
7,3,0,86,3273
7,3,1,86,3402
8,3,0,86,3840
8,3,1,86,4170
9,3,0,86,954
9,3,1,86,1350
10,3,0,86,4806
10,3,1,86,4146
11,3,0,86,3686
11,3,1,86,3373
12,3,0,86,1178
12,3,1,86,1203
13,3,0,86,2326
13,3,1,86,2229
14,3,0,86,5739
14,3,1,86,5398
15,3,0,86,2074
15,3,1,86,2104
16,3,0,86,1384
16,3,1,86,1388
17,3,0,86,2612
17,3,1,86,2762
18,3,0,86,2141
18,3,1,86,2144
19,3,0,86,4561
19,3,1,86,4325
20,3,0,86,1293
20,3,1,86,1271
0,4,0,86,8654
0,4,1,86,7713
1,4,0,86,9239
1,4,1,86,7463
2,4,0,86,2631
2,4,1,86,2736
3,4,0,86,6265
3,4,1,86,4934
4,4,0,86,5300
4,4,1,86,4380
5,4,0,86,6659
5,4,1,86,6180
6,4,0,86,6645
6,4,1,86,7031
7,4,0,86,7477
7,4,1,86,6684
8,4,0,86,8440
8,4,1,86,8291
9,4,0,86,1948
9,4,1,86,2985
10,4,0,86,9063
10,4,1,86,7542
11,4,0,86,6170
11,4,1,86,5099
12,4,0,86,2699
12,4,1,86,2251
13,4,0,86,5049
13,4,1,86,4652
14,4,0,86,11105
14,4,1,86,10079
15,4,0,86,4858
15,4,1,86,3957
16,4,0,86,2916
16,4,1,86,2368
17,4,0,86,6412
17,4,1,86,5573
18,4,0,86,3751
18,4,1,86,3227
19,4,0,86,9794
19,4,1,86,7883
20,4,0,86,3017
20,4,1,86,2476
0,5,0,86,4727
0,5,1,86,2410
1,5,0,86,3675
1,5,1,86,2145
2,5,0,86,1222
2,5,1,86,622
3,5,0,86,3752
3,5,1,86,2118
4,5,0,86,4925
4,5,1,86,2091
5,5,0,86,4555
5,5,1,86,2152
6,5,0,86,2956
6,5,1,86,1512
7,5,0,86,3518
7,5,1,86,1702
8,5,0,86,3767
8,5,1,86,1864
9,5,0,86,724
9,5,1,86,421
10,5,0,86,2890
10,5,1,86,1632
11,5,0,86,1529
11,5,1,86,803
12,5,0,86,1176
12,5,1,86,613
13,5,0,86,1935
13,5,1,86,1029
14,5,0,86,3776
14,5,1,86,2310
15,5,0,86,2637
15,5,1,86,1150
16,5,0,86,2492
16,5,1,86,1194
17,5,0,86,4971
17,5,1,86,2446
18,5,0,86,1973
18,5,1,86,942
19,5,0,86,6693
19,5,1,86,2893
20,5,0,86,1359
20,5,1,86,765
0,0,0,85,1228
0,0,1,85,1377
1,0,0,85,1234
1,0,1,85,1266
2,0,0,85,264
2,0,1,85,278
3,0,0,85,752
3,0,1,85,765
4,0,0,85,622
4,0,1,85,676
5,0,0,85,951
5,0,1,85,1038
6,0,0,85,1014
6,0,1,85,973
7,0,0,85,797
7,0,1,85,870
8,0,0,85,1359
8,0,1,85,1301
9,0,0,85,295
9,0,1,85,331
10,0,0,85,1610
10,0,1,85,1831
11,0,0,85,1156
11,0,1,85,1301
12,0,0,85,320
12,0,1,85,332
13,0,0,85,739
13,0,1,85,813
14,0,0,85,1852
14,0,1,85,2072
15,0,0,85,477
15,0,1,85,517
16,0,0,85,401
16,0,1,85,410
17,0,0,85,692
17,0,1,85,761
18,0,0,85,488
18,0,1,85,535
19,0,0,85,1234
19,0,1,85,1309
20,0,0,85,461
20,0,1,85,511
0,1,0,85,1317
0,1,1,85,1323
1,1,0,85,1138
1,1,1,85,1203
2,1,0,85,291
2,1,1,85,327
3,1,0,85,758
3,1,1,85,769
4,1,0,85,550
4,1,1,85,625
5,1,0,85,985
5,1,1,85,921
6,1,0,85,866
6,1,1,85,941
7,1,0,85,741
7,1,1,85,827
8,1,0,85,1150
8,1,1,85,1141
9,1,0,85,267
9,1,1,85,284
10,1,0,85,1598
10,1,1,85,1699
11,1,0,85,961
11,1,1,85,1051
12,1,0,85,363
12,1,1,85,355
13,1,0,85,672
13,1,1,85,724
14,1,0,85,1743
14,1,1,85,1798
15,1,0,85,399
15,1,1,85,438
16,1,0,85,340
16,1,1,85,355
17,1,0,85,738
17,1,1,85,811
18,1,0,85,379
18,1,1,85,401
19,1,0,85,1213
19,1,1,85,1246
20,1,0,85,586
20,1,1,85,574
0,2,0,85,1584
0,2,1,85,1672
1,2,0,85,1406
1,2,1,85,1438
2,2,0,85,438
2,2,1,85,396
3,2,0,85,969
3,2,1,85,983
4,2,0,85,771
4,2,1,85,805
5,2,0,85,1049
5,2,1,85,1140
6,2,0,85,1009
6,2,1,85,1121
7,2,0,85,1097
7,2,1,85,1110
8,2,0,85,1412
8,2,1,85,1454
9,2,0,85,374
9,2,1,85,354
10,2,0,85,1752
10,2,1,85,1800
11,2,0,85,1060
11,2,1,85,1103
12,2,0,85,470
12,2,1,85,504
13,2,0,85,817
13,2,1,85,843
14,2,0,85,2047
14,2,1,85,2168
15,2,0,85,541
15,2,1,85,574
16,2,0,85,454
16,2,1,85,458
17,2,0,85,985
17,2,1,85,1038
18,2,0,85,430
18,2,1,85,511
19,2,0,85,1447
19,2,1,85,1520
20,2,0,85,604
20,2,1,85,663
0,3,0,85,4184
0,3,1,85,4113
1,3,0,85,4036
1,3,1,85,3978
2,3,0,85,1049
2,3,1,85,1334
3,3,0,85,2437
3,3,1,85,2363
4,3,0,85,2369
4,3,1,85,2377
5,3,0,85,3208
5,3,1,85,3307
6,3,0,85,3648
6,3,1,85,4019
7,3,0,85,3264
7,3,1,85,3390
8,3,0,85,3821
8,3,1,85,4143
9,3,0,85,947
9,3,1,85,1343
10,3,0,85,4790
10,3,1,85,4127
11,3,0,85,3659
11,3,1,85,3351
12,3,0,85,1164
12,3,1,85,1190
13,3,0,85,2322
13,3,1,85,2207
14,3,0,85,5729
14,3,1,85,5380
15,3,0,85,2065
15,3,1,85,2094
16,3,0,85,1387
16,3,1,85,1386
17,3,0,85,2613
17,3,1,85,2748
18,3,0,85,2124
18,3,1,85,2131
19,3,0,85,4557
19,3,1,85,4318
20,3,0,85,1292
20,3,1,85,1269
0,4,0,85,8642
0,4,1,85,7702
1,4,0,85,9243
1,4,1,85,7457
2,4,0,85,2635
2,4,1,85,2765
3,4,0,85,6267
3,4,1,85,4933
4,4,0,85,5305
4,4,1,85,4386
5,4,0,85,6663
5,4,1,85,6171
6,4,0,85,6643
6,4,1,85,7034
7,4,0,85,7477
7,4,1,85,6645
8,4,0,85,8425
8,4,1,85,8228
9,4,0,85,1950
9,4,1,85,2987
10,4,0,85,9076
10,4,1,85,7542
11,4,0,85,6165
11,4,1,85,5085
12,4,0,85,2699
12,4,1,85,2257
13,4,0,85,5048
13,4,1,85,4643
14,4,0,85,11121
14,4,1,85,10078
15,4,0,85,4863
15,4,1,85,3959
16,4,0,85,2913
16,4,1,85,2372
17,4,0,85,6417
17,4,1,85,5550
18,4,0,85,3754
18,4,1,85,3227
19,4,0,85,9792
19,4,1,85,7891
20,4,0,85,3027
20,4,1,85,2482
0,5,0,85,4750
0,5,1,85,2420
1,5,0,85,3685
1,5,1,85,2155
2,5,0,85,1231
2,5,1,85,623
3,5,0,85,3768
3,5,1,85,2125
4,5,0,85,4942
4,5,1,85,2098
5,5,0,85,4570
5,5,1,85,2165
6,5,0,85,2959
6,5,1,85,1518
7,5,0,85,3533
7,5,1,85,1712
8,5,0,85,3782
8,5,1,85,1872
9,5,0,85,726
9,5,1,85,424
10,5,0,85,2894
10,5,1,85,1640
11,5,0,85,1530
11,5,1,85,805
12,5,0,85,1181
12,5,1,85,615
13,5,0,85,1940
13,5,1,85,1040
14,5,0,85,3787
14,5,1,85,2317
15,5,0,85,2650
15,5,1,85,1156
16,5,0,85,2500
16,5,1,85,1198
17,5,0,85,4984
17,5,1,85,2454
18,5,0,85,1976
18,5,1,85,947
19,5,0,85,6720
19,5,1,85,2916
20,5,0,85,1358
20,5,1,85,767
0,0,0,84,1213
0,0,1,84,1352
1,0,0,84,1218
1,0,1,84,1263
2,0,0,84,265
2,0,1,84,273
3,0,0,84,748
3,0,1,84,759
4,0,0,84,616
4,0,1,84,672
5,0,0,84,938
5,0,1,84,1024
6,0,0,84,993
6,0,1,84,962
7,0,0,84,797
7,0,1,84,864
8,0,0,84,1357
8,0,1,84,1302
9,0,0,84,295
9,0,1,84,331
10,0,0,84,1578
10,0,1,84,1805
11,0,0,84,1140
11,0,1,84,1280
12,0,0,84,318
12,0,1,84,330
13,0,0,84,735
13,0,1,84,800
14,0,0,84,1828
14,0,1,84,2041
15,0,0,84,472
15,0,1,84,510
16,0,0,84,393
16,0,1,84,411
17,0,0,84,679
17,0,1,84,761
18,0,0,84,478
18,0,1,84,531
19,0,0,84,1230
19,0,1,84,1298
20,0,0,84,452
20,0,1,84,501
0,1,0,84,1313
0,1,1,84,1327
1,1,0,84,1147
1,1,1,84,1208
2,1,0,84,290
2,1,1,84,329
3,1,0,84,757
3,1,1,84,766
4,1,0,84,551
4,1,1,84,626
5,1,0,84,988
5,1,1,84,923
6,1,0,84,869
6,1,1,84,940
7,1,0,84,747
7,1,1,84,836
8,1,0,84,1154
8,1,1,84,1146
9,1,0,84,268
9,1,1,84,283
10,1,0,84,1594
10,1,1,84,1702
11,1,0,84,957
11,1,1,84,1052
12,1,0,84,364
12,1,1,84,358
13,1,0,84,675
13,1,1,84,720
14,1,0,84,1744
14,1,1,84,1802
15,1,0,84,400
15,1,1,84,440
16,1,0,84,346
16,1,1,84,359
17,1,0,84,740
17,1,1,84,813
18,1,0,84,375
18,1,1,84,402
19,1,0,84,1215
19,1,1,84,1249
20,1,0,84,586
20,1,1,84,573
0,2,0,84,1587
0,2,1,84,1669
1,2,0,84,1409
1,2,1,84,1438
2,2,0,84,439
2,2,1,84,397
3,2,0,84,964
3,2,1,84,980
4,2,0,84,771
4,2,1,84,809
5,2,0,84,1057
5,2,1,84,1144
6,2,0,84,992
6,2,1,84,1111
7,2,0,84,1097
7,2,1,84,1108
8,2,0,84,1411
8,2,1,84,1443
9,2,0,84,376
9,2,1,84,357
10,2,0,84,1753
10,2,1,84,1803
11,2,0,84,1061
11,2,1,84,1100
12,2,0,84,465
12,2,1,84,498
13,2,0,84,819
13,2,1,84,836
14,2,0,84,2050
14,2,1,84,2169
15,2,0,84,544
15,2,1,84,574
16,2,0,84,457
16,2,1,84,462
17,2,0,84,990
17,2,1,84,1044
18,2,0,84,433
18,2,1,84,510
19,2,0,84,1452
19,2,1,84,1525
20,2,0,84,604
20,2,1,84,666
0,3,0,84,4178
0,3,1,84,4109
1,3,0,84,4046
1,3,1,84,3969
2,3,0,84,1050
2,3,1,84,1345
3,3,0,84,2433
3,3,1,84,2364
4,3,0,84,2375
4,3,1,84,2383
5,3,0,84,3194
5,3,1,84,3288
6,3,0,84,3616
6,3,1,84,3976
7,3,0,84,3286
7,3,1,84,3399
8,3,0,84,3824
8,3,1,84,4145
9,3,0,84,952
9,3,1,84,1346
10,3,0,84,4774
10,3,1,84,4109
11,3,0,84,3640
11,3,1,84,3321
12,3,0,84,1167
12,3,1,84,1193
13,3,0,84,2300
13,3,1,84,2187
14,3,0,84,5690
14,3,1,84,5367
15,3,0,84,2068
15,3,1,84,2079
16,3,0,84,1390
16,3,1,84,1378
17,3,0,84,2612
17,3,1,84,2720
18,3,0,84,2119
18,3,1,84,2122
19,3,0,84,4541
19,3,1,84,4298
20,3,0,84,1278
20,3,1,84,1252
0,4,0,84,8658
0,4,1,84,7694
1,4,0,84,9246
1,4,1,84,7451
2,4,0,84,2639
2,4,1,84,2801
3,4,0,84,6265
3,4,1,84,4928
4,4,0,84,5309
4,4,1,84,4390
5,4,0,84,6675
5,4,1,84,6150
6,4,0,84,6617
6,4,1,84,6991
7,4,0,84,7508
7,4,1,84,6632
8,4,0,84,8420
8,4,1,84,8221
9,4,0,84,1955
9,4,1,84,2991
10,4,0,84,9075
10,4,1,84,7542
11,4,0,84,6163
11,4,1,84,5073
12,4,0,84,2700
12,4,1,84,2266
13,4,0,84,5061
13,4,1,84,4642
14,4,0,84,11116
14,4,1,84,10110
15,4,0,84,4866
15,4,1,84,3969
16,4,0,84,2923
16,4,1,84,2371
17,4,0,84,6435
17,4,1,84,5538
18,4,0,84,3771
18,4,1,84,3238
19,4,0,84,9795
19,4,1,84,7887
20,4,0,84,3022
20,4,1,84,2488
0,5,0,84,4775
0,5,1,84,2436
1,5,0,84,3692
1,5,1,84,2172
2,5,0,84,1235
2,5,1,84,627
3,5,0,84,3780
3,5,1,84,2138
4,5,0,84,4966
4,5,1,84,2109
5,5,0,84,4592
5,5,1,84,2174
6,5,0,84,2969
6,5,1,84,1522
7,5,0,84,3558
7,5,1,84,1725
8,5,0,84,3790
8,5,1,84,1879
9,5,0,84,730
9,5,1,84,425
10,5,0,84,2900
10,5,1,84,1645
11,5,0,84,1536
11,5,1,84,809
12,5,0,84,1198
12,5,1,84,621
13,5,0,84,1950
13,5,1,84,1045
14,5,0,84,3796
14,5,1,84,2329
15,5,0,84,2663
15,5,1,84,1162
16,5,0,84,2501
16,5,1,84,1202
17,5,0,84,5004
17,5,1,84,2465
18,5,0,84,1998
18,5,1,84,956
19,5,0,84,6748
19,5,1,84,2929
20,5,0,84,1363
20,5,1,84,772
0,0,0,83,1203
0,0,1,83,1322
1,0,0,83,1197
1,0,1,83,1242
2,0,0,83,258
2,0,1,83,273
3,0,0,83,733
3,0,1,83,747
4,0,0,83,613
4,0,1,83,664
5,0,0,83,931
5,0,1,83,1011
6,0,0,83,973
6,0,1,83,942
7,0,0,83,793
7,0,1,83,861
8,0,0,83,1327
8,0,1,83,1279
9,0,0,83,288
9,0,1,83,327
10,0,0,83,1552
10,0,1,83,1779
11,0,0,83,1125
11,0,1,83,1258
12,0,0,83,312
12,0,1,83,322
13,0,0,83,728
13,0,1,83,794
14,0,0,83,1798
14,0,1,83,2022
15,0,0,83,468
15,0,1,83,503
16,0,0,83,389
16,0,1,83,400
17,0,0,83,679
17,0,1,83,755
18,0,0,83,472
18,0,1,83,523
19,0,0,83,1212
19,0,1,83,1278
20,0,0,83,453
20,0,1,83,492
0,1,0,83,1314
0,1,1,83,1325
1,1,0,83,1148
1,1,1,83,1209
2,1,0,83,290
2,1,1,83,328
3,1,0,83,753
3,1,1,83,764
4,1,0,83,555
4,1,1,83,626
5,1,0,83,989
5,1,1,83,922
6,1,0,83,862
6,1,1,83,937
7,1,0,83,751
7,1,1,83,840
8,1,0,83,1154
